time,"Fuel economizer (based on fuel system status and throttle position) ()","Power from MAF (hp)","Использовано топлива (L)","Использовано топлива (общий) (L)","Массовый расход воздуха (g/sec)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Обороты двигателя (rpm)","Положение дроссельной заслонки (%)","Пройденный путь (km)","Пройденный путь (общий) (km)","Скорость автомобиля (km/h)","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Стоимость топлива (₽)","Стоимость топлива (общий) (₽)","Температура охлаждающей жидкости (℃)","Ускорение (g)",
16:34:19.192,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:19.261,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:19.344,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:19.380,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:19.417,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:19.545,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:19.594,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:19.630,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:19.732,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:19.895,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:19.953,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:20.035,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:20.090,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:20.124,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:20.204,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:20.251,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:20.307,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:20.408,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:20.443,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:20.491,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:20.562,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:20.610,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:20.656,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:20.731,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:20.788,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:20.857,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:20.950,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:20.986,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:21.044,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:21.149,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:21.186,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:21.233,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:21.392,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:21.451,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:21.499,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:21.582,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:21.629,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:21.687,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:21.769,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:21.805,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:21.831,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:21.893,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:21.950,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:21.997,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:22.112,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:22.170,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:22.217,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:22.343,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:22.389,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:22.436,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:22.529,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:22.586,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:22.644,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:22.726,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:22.773,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:22.830,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:22.912,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:22.969,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:23.027,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:23.153,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:23.232,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:23.280,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:23.373,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:23.420,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:23.477,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:23.549,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:23.606,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:23.631,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:23.724,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:23.749,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:23.797,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:23.868,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:23.925,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:23.972,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:24.067,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:24.102,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:24.150,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:24.254,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:24.311,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:24.337,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:24.462,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:24.509,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:24.567,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:24.638,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:24.705,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:24.751,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:24.866,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:24.891,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:24.927,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:25.000,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:25.046,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:25.072,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:25.132,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:25.168,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:25.225,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:25.341,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:25.366,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:25.435,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:25.527,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:25.575,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:25.600,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:25.661,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:25.708,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:25.767,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:25.890,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:25.959,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:26.005,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:26.099,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:26.156,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:26.225,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:26.306,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:26.376,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:26.422,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:26.507,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:26.564,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:26.621,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:26.724,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:26.759,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:26.794,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:26.876,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:26.923,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:26.971,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:27.053,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:27.111,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:27.169,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:27.359,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:27.395,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:27.474,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:27.569,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:27.627,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:27.685,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:27.768,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:27.817,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:27.874,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:27.991,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:28.049,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:28.086,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:28.169,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:28.226,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:28.327,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:28.430,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:28.498,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:28.547,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:28.633,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:28.669,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:28.726,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:28.798,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:28.855,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:28.894,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:29.009,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:29.066,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:29.134,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:29.228,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:29.263,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:29.332,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:29.447,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:29.495,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:29.531,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:29.603,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:29.639,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:29.686,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:29.814,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:29.861,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:29.908,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:29.981,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:30.027,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:30.064,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:30.147,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:30.192,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:30.271,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:30.409,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:30.467,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:30.503,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:30.576,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:30.633,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:30.692,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:30.764,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:30.811,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:30.847,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:30.930,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:30.988,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:31.024,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:31.119,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:31.166,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:31.214,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:31.319,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:31.388,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:31.425,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:31.529,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:31.587,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:31.624,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:31.708,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:31.766,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:31.791,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:31.874,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:31.910,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:31.958,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:32.062,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:32.088,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:32.157,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:32.250,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:32.297,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:32.333,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:32.427,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:32.485,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:32.575,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:32.668,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:32.725,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:32.751,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:32.833,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:32.860,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:32.908,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:33.001,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:33.046,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:33.146,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:33.271,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:33.444,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:33.513,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:33.629,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:33.688,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:33.747,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:33.828,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:33.917,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:33.943,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:34.068,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:34.117,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:34.153,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:34.270,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:34.317,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:34.408,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:34.558,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:34.604,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:34.672,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:34.773,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:34.829,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:34.865,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:34.951,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:34.985,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:35.021,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:35.081,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:35.126,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:35.151,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:35.310,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:35.378,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:35.415,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:35.509,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:35.555,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:35.603,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:35.674,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:35.732,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:35.778,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:35.861,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:35.918,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:35.965,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:36.059,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:36.106,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:36.153,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:36.269,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:36.326,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:36.384,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:36.510,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:36.557,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:36.582,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:36.667,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:36.703,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:36.752,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:36.832,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:36.877,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:36.912,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:37.007,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:37.075,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:37.135,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:37.204,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
16:34:37.271,,0,0,0.480587550464076,0,,0,0,,,,,,,14.6703946831749,,,0,22.83,,,
16:34:37.350,,,,,,,,,,,0,3.27590062055556,0,,,,0,,,,0,
16:34:37.484,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
