time,"Fuel economizer (based on fuel system status and throttle position) ()","Power from MAF (hp)","Использовано топлива (L)","Использовано топлива (общий) (L)","Массовый расход воздуха (g/sec)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Обороты двигателя (rpm)","Положение дроссельной заслонки (%)","Пройденный путь (km)","Пройденный путь (общий) (km)","Скорость автомобиля (km/h)","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Стоимость топлива (₽)","Стоимость топлива (общий) (₽)","Температура охлаждающей жидкости (℃)","Ускорение (g)",
07:53:37.231,,,,,,,,,,,,,0,,,,,,,,,
07:53:37.329,,0,,,0,,,,,,,,,,,,,,,,,
07:53:37.401,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:37.545,,,,,,,,,,,0,5.33987879191667,0,,,,,,,,,
07:53:37.607,,0,,,0,,0,0,,,,,,,,,,,,,,
07:53:37.678,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:37.740,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,,
07:53:37.777,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:37.850,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:37.919,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,,
07:53:37.953,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:38.008,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:38.163,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:38.199,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:38.245,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:38.313,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:38.352,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:38.388,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:38.448,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:38.484,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:38.508,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:38.568,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:38.602,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:38.636,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:38.706,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:38.741,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:38.776,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:38.856,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:38.892,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:38.929,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:39.002,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:39.037,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:39.072,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:39.131,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:39.154,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:39.178,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:39.271,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:39.306,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:39.330,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:39.380,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:39.414,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:39.448,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:39.516,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:39.543,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:39.568,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:39.629,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:39.654,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:39.688,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:39.740,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:39.776,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:39.814,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:39.884,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:39.921,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:39.957,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:40.028,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:40.063,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:40.088,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:40.158,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:40.183,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:40.219,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:40.307,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:40.340,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:40.386,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:40.458,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:40.493,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:40.548,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:40.618,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:40.655,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:40.691,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:40.761,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:40.795,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:40.829,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:40.899,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:40.925,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:41.025,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:41.092,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:41.127,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:41.162,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:41.222,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:41.258,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:41.293,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:41.344,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:41.370,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:41.394,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:41.453,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:41.488,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:41.525,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:41.597,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:41.632,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:41.667,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:41.736,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:41.761,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:41.809,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:42.201,,,,,,,,,,,,,,,,,,,,-12,,
07:53:42.427,,,,,,,,,0,,,,,,,,,,,,,
07:53:42.486,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:42.533,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:42.590,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:42.692,,,,,,,,,,,,,,,,,,,,-12,,
07:53:42.739,,,,,,,,,0,,,,,,,,,,,,,
07:53:42.774,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:42.811,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:42.847,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:42.919,,,,,,,,,,,,,,,,,,,,-12,,
07:53:42.956,,,,,,,,,0,,,,,,,,,,,,,
07:53:42.993,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:43.031,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:43.081,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:43.165,,,,,,,,,,,,,,,,,,,,-12,,
07:53:43.202,,,,,,,,,0,,,,,,,,,,,,,
07:53:43.228,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:43.254,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:43.280,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:43.353,,,,,,,,,,,,,,,,,,,,-12,,
07:53:43.390,,,,,,,,,0,,,,,,,,,,,,,
07:53:43.427,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:43.463,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:43.493,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:43.563,,,,,,,,,,,,,,,,,,,,-12,,
07:53:43.587,,,,,,,,,0,,,,,,,,,,,,,
07:53:43.625,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:43.659,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:43.698,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:43.758,,,,,,,,,,,,,,,,,,,,-12,,
07:53:43.793,,,,,,,,,0,,,,,,,,,,,,,
07:53:43.827,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:43.863,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:43.889,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:43.962,,,,,,,,,,,,,,,,,,,,-12,,
07:53:43.987,,,,,,,,,0,,,,,,,,,,,,,
07:53:44.022,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:44.057,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:44.092,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:44.170,,,,,,,,,,,,,,,,,,,,-12,,
07:53:44.209,,,,,,,,,0,,,,,,,,,,,,,
07:53:44.246,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:44.283,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:44.321,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:44.427,,,,,,,,,,,,,,,,,,,,-12,,
07:53:44.464,,,,,,,,,0,,,,,,,,,,,,,
07:53:44.501,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:44.540,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:44.568,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:44.640,,,,,,,,,,,,,,,,,,,,-12,,
07:53:44.669,,,,,,,,,0,,,,,,,,,,,,,
07:53:44.707,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:44.733,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:44.759,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:44.820,,,,,,,,,,,,,,,,,,,,-12,,
07:53:44.847,,,,,,,,,0,,,,,,,,,,,,,
07:53:44.873,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:44.898,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:44.925,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:44.974,,,,,,,,,,,,,,,,,,,,-12,,
07:53:45.001,,,,,,,,,0,,,,,,,,,,,,,
07:53:45.028,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:45.053,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:45.079,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:45.129,,,,,,,,,,,,,,,,,,,,-12,,
07:53:45.157,,,,,,,,,0,,,,,,,,,,,,,
07:53:45.183,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:45.209,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:45.235,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:45.287,,,,,,,,,,,,,,,,,,,,-12,,
07:53:45.312,,,,,,,,,0,,,,,,,,,,,,,
07:53:45.338,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:45.362,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:45.398,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:45.456,,,,,,,,,,,,,,,,,,,,-12,,
07:53:45.484,,,,,,,,,0,,,,,,,,,,,,,
07:53:45.522,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:45.559,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:45.597,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:45.691,,,,,,,,,,,,,,,,,,,,-12,,
07:53:45.729,,,,,,,,,0,,,,,,,,,,,,,
07:53:45.768,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:45.805,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:45.842,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:45.904,,,,,,,,,,,,,,,,,,,,-12,,
07:53:45.943,,,,,,,,,0,,,,,,,,,,,,,
07:53:45.980,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:46.016,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:46.042,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:46.124,,,,,,,,,,,,,,,,,,,,-12,,
07:53:46.184,,,,,,,,,0,,,,,,,,,,,,,
07:53:46.244,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:46.292,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:46.349,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:46.454,,,,,,,,,,,,,,,,,,,,-12,,
07:53:46.512,,,,,,,,,0,,,,,,,,,,,,,
07:53:46.571,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:46.630,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:46.691,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:46.799,,,,,,,,,,,,,,,,,,,,-12,,
07:53:46.860,,,,,,,,,0,,,,,,,,,,,,,
07:53:46.920,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:47.001,,0,0,0.838305988334731,0,,0,0,,,,,,,15.6989703512321,,,0,39.82,,,
07:53:47.062,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
07:53:47.181,,,,,,,,,,,,,,,,,,,,-12,,
07:53:47.240,,,,,,,,,0,,,,,,,,,,,,,
07:53:47.300,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:47.359,,18.096,0.000502598651383841,0.838808586986115,15.08,,5.05898797875315,19.7917621566734,,,,,,,15.7083825246347,,,0.0238734359407325,39.82,,,
07:53:47.419,-1,,,,,,,,,7.05882352941176,,,,,,,,,,,,
07:53:47.535,,,,,,,,,,,,,,,,,,,,-12,,
07:53:47.595,,,,,,,,,988,,,,,,,,,,,,,
07:53:47.660,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:47.718,,18.096,0.00100802935234368,0.839314017687075,15.08,,5.05898797875315,19.7917621566734,,,,,,,15.7178477338774,,,0.0478813942363247,39.82,,,
07:53:47.755,-1,,,,,,,,,7.05882352941176,,,,,,,,,,,,
07:53:47.817,,,,,,,,,,,,,,,,,,,,-12,,
07:53:47.853,,,,,,,,,988,,,,,,,,,,,,,
07:53:47.880,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:47.915,,18.096,0.00128514300736185,0.839591131342093,15.08,,5.05898797875315,19.7917621566734,,,,,,,15.7230372459584,,,0.0610442928496878,39.82,,,
07:53:47.954,-1,,,,,,,,,7.05882352941176,,,,,,,,,,,,
07:53:48.025,,,,,,,,,,,,,,,,,,,,-12,,
07:53:48.059,,,,,,,,,988,,,,,,,,,,,,,
07:53:48.094,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:48.131,,18.096,0.00158789856453266,0.839893886899264,15.08,,5.05898797875315,19.7917621566734,,,,,,,15.7287069543726,,,0.0754251818153015,39.82,,,
07:53:48.171,-1,,,,,,,,,7.05882352941176,,,,,,,,,,,,
07:53:48.264,,,,,,,,,,,,,,,,,,,,-12,,
07:53:48.301,,,,,,,,,1566,,,,,,,,,,,,,
07:53:48.337,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:48.373,,12.996,0.00183217122793775,0.840138159562669,10.83,,3.63321218898518,14.2138451032343,,,,,,,15.733281452651,,,0.0870281333270431,39.82,,,
07:53:48.399,-1,,,,,,,,,9.41176470588235,,,,,,,,,,,,
07:53:48.468,,,,,,,,,,,,,,,,,,,,-12,,
07:53:48.504,,,,,,,,,1566,,,,,,,,,,,,,
07:53:48.539,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:48.574,,12.996,0.00203548164420837,0.840341469978939,10.83,,3.63321218898518,14.2138451032343,,,,,,,15.737088850238,,,0.0966853780998975,39.82,,,
07:53:48.599,-1,,,,,,,,,9.41176470588235,,,,,,,,,,,,
07:53:48.670,,,,,,,,,,,,,,,,,,,,-12,,
07:53:48.695,,,,,,,,,1566,,,,,,,,,,,,,
07:53:48.730,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:48.766,,12.996,0.00222897380915106,0.840534962143882,10.83,,3.63321218898518,14.2138451032343,,,,,,,15.7407123812671,,,0.105876255934675,39.82,,,
07:53:48.805,-1,,,,,,,,,9.41176470588235,,,,,,,,,,,,
07:53:48.875,,,,,,,,,,,,,,,,,,,,-12,,
07:53:48.901,,,,,,,,,1566,,,,,,,,,,,,,
07:53:48.938,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:48.973,,12.996,0.00243761132187121,0.840743599656602,10.83,,3.63321218898518,14.2138451032343,,,,,,,15.7446195394789,,,0.115786537788883,39.82,,,
07:53:49.011,-1,,,,,,,,,9.41176470588235,,,,,,,,,,,,
07:53:49.080,,,,,,,,,,,,,,,,,,,,-12,,
07:53:49.116,,,,,,,,,1566,,,,,,,,,,,,,
07:53:49.152,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:49.187,,12.996,0.0026541593467524,0.840960147681483,10.83,,3.63321218898518,14.2138451032343,,,,,,,15.7486748379851,,,0.126072568970739,39.82,,,
07:53:49.223,-1,,,,,,,,,9.01960784313725,,,,,,,,,,,,
07:53:49.294,,,,,,,,,,,,,,,,,,,,-12,,
07:53:49.319,,,,,,,,,1472,,,,,,,,,,,,,
07:53:49.356,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:49.381,,10.992,0.00281948646333054,0.841125474798061,9.16,,3.07296617277048,12.0220518140006,,,,,,,15.7517709216795,,,0.1339256070082,39.82,,,
07:53:49.407,-1,,,,,,,,,9.01960784313725,,,,,,,,,,,,
07:53:49.477,,,,,,,,,,,,,,,,,,,,-12,,
07:53:49.523,,,,,,,,,1472,,,,,,,,,,,,,
07:53:49.559,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:49.584,,10.992,0.00299224640219924,0.84129823473693,9.16,,3.07296617277048,12.0220518140006,,,,,,,15.7550061999621,,,0.142131704104464,39.82,,,
07:53:49.609,-1,,,,,,,,,9.01960784313725,,,,,,,,,,,,
07:53:49.669,,,,,,,,,,,,,,,,,,,,-12,,
07:53:49.704,,,,,,,,,1472,,,,,,,,,,,,,
07:53:49.729,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:49.764,,10.992,0.00314593483011835,0.841451923164849,9.16,,3.07296617277048,12.0220518140006,,,,,,,15.7578843257381,,,0.149431904430622,39.82,,,
07:53:49.799,-1,,,,,,,,,9.01960784313725,,,,,,,,,,,,
07:53:49.869,,,,,,,,,,,,,,,,,,,,-12,,
07:53:49.905,,,,,,,,,1472,,,,,,,,,,,,,
07:53:49.940,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:49.965,,10.992,0.00331808094399404,0.841624069278725,9.16,,3.07296617277048,12.0220518140006,,,,,,,15.7611081089097,,,0.157608844839717,39.82,,,
07:53:49.991,-1,,,,,,,,,9.01960784313725,,,,,,,,,,,,
07:53:50.051,,,,,,,,,,,,,,,,,,,,-12,,
07:53:50.085,,,,,,,,,1472,,,,,,,,,,,,,
07:53:50.119,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:50.154,,10.992,0.00347941525319169,0.841785403587923,9.16,,3.07296617277048,12.0220518140006,,,,,,,15.7641294192331,,,0.165272224526605,39.82,,,
07:53:50.191,-1,,,,,,,,,9.01960784313725,,,,,,,,,,,,
07:53:50.261,,,,,,,,,,,,,,,,,,,,-12,,
07:53:50.296,,,,,,,,,1466,,,,,,,,,,,,,
07:53:50.333,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:50.369,,10.428,0.00365363554114248,0.841959623875873,8.69,,2.91529214425496,11.4051998104438,,,,,,,15.7673920454974,,,0.173547688204268,39.82,,,
07:53:50.405,-1,,,,,,,,,8.62745098039216,,,,,,,,,,,,
07:53:50.474,,,,,,,,,,,,,,,,,,,,-12,,
07:53:50.508,,,,,,,,,1466,,,,,,,,,,,,,
07:53:50.543,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:50.578,,10.428,0.00382288250265586,0.842128870837387,8.69,,2.91529214425496,11.4051998104438,,,,,,,15.7705615361939,,,0.181586918876153,39.82,,,
07:53:50.615,-1,,,,,,,,,8.62745098039216,,,,,,,,,,,,
07:53:50.682,,,,,,,,,,,,,,,,,,,,-12,,
07:53:50.717,,,,,,,,,1466,,,,,,,,,,,,,
07:53:50.762,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:50.809,,10.428,0.0040097757275184,0.842315764062249,8.69,,2.91529214425496,11.4051998104438,,,,,,,15.7740614887611,,,0.190464347057124,39.82,,,
07:53:50.835,-1,,,,,,,,,8.62745098039216,,,,,,,,,,,,
07:53:50.905,,,,,,,,,,,,,,,,,,,,-12,,
07:53:50.939,,,,,,,,,1466,,,,,,,,,,,,,
07:53:50.974,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:51.007,,10.428,0.00417023802301743,0.842476226357748,8.69,,2.91529214425496,11.4051998104438,,,,,,,15.7770664688693,,,0.198086306093328,39.82,,,
07:53:51.043,-1,,,,,,,,,8.62745098039216,,,,,,,,,,,,
07:53:51.110,,,,,,,,,,,,,,,,,,,,-12,,
07:53:51.148,,,,,,,,,1466,,,,,,,,,,,,,
07:53:51.183,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:51.216,,10.428,0.00433938570263722,0.842645374037368,8.69,,2.91529214425496,11.4051998104438,,,,,,,15.7802341003121,,,0.206120820875268,39.82,,,
07:53:51.252,-1,,,,,,,,,8.23529411764706,,,,,,,,,,,,
07:53:51.299,,,,,,,,,,,,,,,,,,,,-12,,
07:53:51.334,,,,,,,,,1446,,,,,,,,,,,,,
07:53:51.370,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:51.404,,9.864,0.00448346910437051,0.842789457439101,8.22,,2.75761811573945,10.788347806887,,,,,,,15.7829323526011,,,0.212964782457599,39.82,,,
07:53:51.442,-1,,,,,,,,,8.23529411764706,,,,,,,,,,,,
07:53:51.510,,,,,,,,,,,,,,,,,,,,-12,,
07:53:51.545,,,,,,,,,1446,,,,,,,,,,,,,
07:53:51.569,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:51.594,,9.864,0.00462876279405461,0.842934751128785,8.22,,2.75761811573945,10.788347806887,,,,,,,15.785653269973,,,0.219866232717594,39.82,,,
07:53:51.619,-1,,,,,,,,,8.23529411764706,,,,,,,,,,,,
07:53:51.676,,,,,,,,,,,,,,,,,,,,-12,,
07:53:51.711,,,,,,,,,1446,,,,,,,,,,,,,
07:53:51.745,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:51.768,,9.864,0.00476207524582984,0.843068063580561,8.22,,2.75761811573945,10.788347806887,,,,,,,15.7881498145008,,,0.226198574176917,39.82,,,
07:53:51.792,-1,,,,,,,,,8.23529411764706,,,,,,,,,,,,
07:53:51.851,,,,,,,,,,,,,,,,,,,,-12,,
07:53:51.886,,,,,,,,,1446,,,,,,,,,,,,,
07:53:51.921,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:51.955,,9.864,0.00490529627909794,0.843211284613829,8.22,,2.75761811573945,10.788347806887,,,,,,,15.7908319172011,,,0.233001573257152,39.82,,,
07:53:51.989,-1,,,,,,,,,8.23529411764706,,,,,,,,,,,,
07:53:52.067,,,,,,,,,,,,,,,,,,,,-12,,
07:53:52.101,,,,,,,,,1446,,,,,,,,,,,,,
07:53:52.135,,,,,,,,,,,0,5.33987879191667,0,,,,0,,,,0,
07:53:52.160,,9.864,0.00506242574233529,0.843368414077066,8.22,,2.75761811573945,10.788347806887,,,,,,,15.7937744833034,,,0.240465222760926,39.82,,,
07:53:52.190,-1,,,,,,,,,8.23529411764706,,,,,,,,,,,,
