time,"Fuel economizer (based on fuel system status and throttle position) ()","Power from MAF (hp)","Использовано топлива (L)","Использовано топлива (общий) (L)","Массовый расход воздуха (g/sec)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Положение дроссельной заслонки (%)","Пройденный путь (km)","Пройденный путь (общий) (km)","Скорость автомобиля (km/h)","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Стоимость топлива (₽)","Стоимость топлива (общий) (₽)","Ускорение (g)",
13:17:43.866,,,,,,,,,,,,0,,,,,,,,
13:17:43.968,,0,,,0,,,,,,,,,,,,,,,
13:17:44.015,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:17:44.149,,,,,,,,,,0,14.1820346186667,0,,,,,,,,
13:17:44.221,,0,,,0,,0,0,,,,,,,,,,,,
13:17:44.281,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:17:44.384,,,,,,,,,,0,14.1820346186667,0,,,,0,,,,
13:17:44.421,,0,0,2.32770765438235,0,,0,0,,,,,,16.4130727146765,,,0,110.57,,
13:17:44.514,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:17:44.596,,,,,,,,,,0,14.1820346186667,0,,,,0,,,,
13:17:44.621,,0,0,2.32770765438235,0,,0,0,,,,,,16.4130727146765,,,0,110.57,,
13:17:44.656,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:17:44.716,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:44.754,,0,0,2.32770765438235,0,,0,0,,,,,,16.4130727146765,,,0,110.57,,
13:17:44.789,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:17:44.860,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:44.900,,0,0,2.32770765438235,0,,0,0,,,,,,16.4130727146765,,,0,110.57,,
13:17:44.935,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:17:45.006,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:45.042,,0,0,2.32770765438235,0,,0,0,,,,,,16.4130727146765,,,0,110.57,,
13:17:45.079,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:17:46.438,,0,0,2.32770765438235,0,,0,0,,,,,,16.4130727146765,,,0,110.57,,
13:17:46.666,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:17:46.985,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:47.075,,0,0,2.32770765438235,0,,0,0,,,,,,16.4130727146765,,,0,110.57,,
13:17:47.111,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:17:47.181,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:47.217,,13.224,0.000145937209952474,2.3278535915923,11.02,,3.69695275370422,14.4632108067998,,,,,,16.414101743401,,,0.00693201747274252,110.57,,
13:17:47.253,-1,,,,,,,,10.1960784313725,,,,,,,,,,,
13:17:47.324,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:47.444,,13.224,0.000378908287018917,2.32808656266937,11.02,,3.69695275370422,14.4632108067998,,,,,,16.4157444631047,,,0.0179981436333986,110.57,,
13:17:47.584,-1,,,,,,,,10.1960784313725,,,,,,,,,,,
13:17:47.663,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:47.698,,13.224,0.00063899548560246,2.32834664986795,11.02,,3.69695275370422,14.4632108067998,,,,,,16.4175783833114,,,0.0303522855661169,110.57,,
13:17:47.733,-1,,,,,,,,10.1960784313725,,,,,,,,,,,
13:17:47.802,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:47.837,,13.224,0.000781999779703662,2.32848965416205,11.02,,3.69695275370422,14.4632108067998,,,,,,16.4185867315346,,,0.037144989535924,110.57,,
13:17:47.872,-1,,,,,,,,10.1960784313725,,,,,,,,,,,
13:17:47.932,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:47.967,,13.224,0.00091557992507688,2.32862323430743,11.02,,3.69695275370422,14.4632108067998,,,,,,16.4195286284413,,,0.0434900464411518,110.57,,
13:17:48.003,-1,,,,,,,,10.1960784313725,,,,,,,,,,,
13:17:48.072,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:48.108,,13.224,0.00105999624974373,2.32876765063209,11.02,,3.69695275370422,14.4632108067998,,,,,,16.4205469331384,,,0.0503498218628273,110.57,,
13:17:48.143,-1,,,,,,,,10.1960784313725,,,,,,,,,,,
13:17:48.223,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:48.247,,12.324,0.001193837481409,2.32890149186376,10.27,,3.44534526139223,13.4788725032517,,,,,,16.42149067101,,,0.0567072803669276,110.57,,
13:17:48.282,-1,,,,,,,,9.80392156862745,,,,,,,,,,,
13:17:48.353,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:48.454,,12.324,0.00139179831106141,2.32909945269341,10.27,,3.44534526139223,13.4788725032517,,,,,,16.4228865273521,,,0.066110419775417,110.57,,
13:17:48.492,-1,,,,,,,,9.80392156862745,,,,,,,,,,,
13:17:48.564,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:48.599,,12.324,0.00153078133771317,2.32923843572006,10.27,,3.44534526139223,13.4788725032517,,,,,,16.4238665209171,,,0.0727121135413755,110.57,,
13:17:48.636,-1,,,,,,,,9.80392156862745,,,,,,,,,,,
13:17:48.710,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:48.746,,12.324,0.00167128002916783,2.32937893441152,10.27,,3.44534526139223,13.4788725032517,,,,,,16.424857201699,,,0.079385801385472,110.57,,
13:17:48.783,-1,,,,,,,,9.80392156862745,,,,,,,,,,,
13:17:48.855,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:48.891,,12.324,0.00180945014574597,2.3295171045281,10.27,,3.44534526139223,13.4788725032517,,,,,,16.4258314632933,,,0.0859488819229336,110.57,,
13:17:48.926,-1,,,,,,,,9.80392156862745,,,,,,,,,,,
13:17:49.010,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:49.047,,12.324,0.00195881438048644,2.32966646876284,10.27,,3.44534526139223,13.4788725032517,,,,,,16.4268846565674,,,0.093043683073106,110.57,,
13:17:49.083,-1,,,,,,,,9.80392156862745,,,,,,,,,,,
13:17:49.156,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:49.190,,12.324,0.00209549907473674,2.32980315345709,10.27,,3.44534526139223,13.4788725032517,,,,,,16.4278484441898,,,0.0995362060499954,110.57,,
13:17:49.227,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:49.296,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:49.331,,12.324,0.00223115944870003,2.32993881383105,10.27,,3.44534526139223,13.4788725032517,,,,,,16.4288050091511,,,0.105980073813251,110.57,,
13:17:49.451,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:49.520,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:49.556,,12.324,0.00244579948187494,2.33015345386423,10.27,,3.44534526139223,13.4788725032517,,,,,,16.4303184734667,,,0.11617547538906,110.57,,
13:17:49.591,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:49.662,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:49.697,,12.324,0.00258115819671978,2.33028881257907,10.27,,3.44534526139223,13.4788725032517,,,,,,16.4312729113769,,,0.12260501434419,110.57,,
13:17:49.733,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:49.805,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:49.839,,12.324,0.00271697131432299,2.33042462569667,10.27,,3.44534526139223,13.4788725032517,,,,,,16.4322305533603,,,0.129056137430342,110.69,,
13:17:49.874,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:49.942,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:49.976,,12.324,0.00284799329652409,2.33055564767887,10.27,,3.44534526139223,13.4788725032517,,,,,,16.4331544122121,,,0.135279681584894,110.69,,
13:17:50.010,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:50.079,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:50.112,,12.324,0.00297857140341068,2.33068622578576,10.27,,3.44534526139223,13.4788725032517,,,,,,16.4340751412218,,,0.141482141662007,110.69,,
13:17:50.146,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:50.215,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:50.249,,11.448,0.00310016973161868,2.33080782411397,9.54,,3.20044730220855,12.5207832211316,,,,,,16.4349325522455,,,0.147258062251887,110.69,,
13:17:50.283,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:50.393,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:50.428,,11.448,0.00325922956220296,2.33096688394455,9.54,,3.20044730220855,12.5207832211316,,,,,,16.4360541108572,,,0.154813404204641,110.69,,
13:17:50.463,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:50.534,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:50.569,,11.448,0.00338502314341627,2.33109267752577,9.54,,3.20044730220855,12.5207832211316,,,,,,16.4369411033417,,,0.160788599312273,110.69,,
13:17:50.605,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:50.654,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:50.689,,11.448,0.0034914813111546,2.33119913569351,9.54,,3.20044730220855,12.5207832211316,,,,,,16.4376917584529,,,0.165845362279843,110.69,,
13:17:50.714,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:50.774,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:50.809,,11.448,0.0035977245155158,2.33130537889787,9.54,,3.20044730220855,12.5207832211316,,,,,,16.4384408978198,,,0.170891914487,110.69,,
13:17:50.844,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:50.905,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:50.941,,11.448,0.00371526876600503,2.33142292314836,9.54,,3.20044730220855,12.5207832211316,,,,,,16.4392697228344,,,0.176475266385239,110.69,,
13:17:50.966,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:51.016,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:51.041,,11.448,0.00380417977019849,2.33151183415255,9.54,,3.20044730220855,12.5207832211316,,,,,,16.4398966498345,,,0.180698539084428,110.69,,
13:17:51.066,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:51.115,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:51.151,,11.448,0.00390159898574224,2.33160925336809,9.54,,3.20044730220855,12.5207832211316,,,,,,16.440583569717,,,0.185325951822757,110.69,,
13:17:51.176,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:51.247,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:51.283,,10.956,0.00401467494185071,2.3317223293242,9.13,,3.062901873078,11.9826782818587,,,,,,16.4413808880084,,,0.190697059737909,110.69,,
13:17:51.319,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:51.390,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:51.426,,10.956,0.00413606667654459,2.33184372105889,9.13,,3.062901873078,11.9826782818587,,,,,,16.4422368423052,,,0.196463167135868,110.69,,
13:17:51.473,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:51.543,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:51.579,,10.956,0.00426646062016588,2.33197411500252,9.13,,3.062901873078,11.9826782818587,,,,,,16.4431562727475,,,0.202656879457879,110.69,,
13:17:51.615,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:51.686,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:51.722,,10.956,0.0043877160557264,2.33209537043808,9.13,,3.062901873078,11.9826782818587,,,,,,16.4440112659754,,,0.208416512647004,110.69,,
13:17:51.758,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:51.829,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:51.864,,10.956,0.00450864393094772,2.3322162983133,9.13,,3.062901873078,11.9826782818587,,,,,,16.4448639495181,,,0.214160586720017,110.69,,
13:17:51.900,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:51.960,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:51.986,,10.956,0.00461229116904296,2.33231994555139,9.13,,3.062901873078,11.9826782818587,,,,,,16.4455947842741,,,0.219083830529541,110.69,,
13:17:52.011,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:52.072,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:52.108,,10.956,0.00471619994492592,2.33242385432728,9.13,,3.062901873078,11.9826782818587,,,,,,16.4463274631786,,,0.224019497383981,110.69,,
13:17:52.144,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:52.214,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:52.250,,10.968,0.00483725422393067,2.33254490860628,9.14,,3.06625663964216,11.9958027925726,,,,,,16.4471810380165,,,0.229769575636707,110.69,,
13:17:52.286,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:52.357,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:52.393,,10.968,0.00495935137088808,2.33266700575324,9.14,,3.06625663964216,11.9958027925726,,,,,,16.4480419662982,,,0.235569190117184,110.69,,
13:17:52.429,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:52.502,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:52.538,,10.968,0.00508283693588668,2.33279049131824,9.14,,3.06625663964216,11.9958027925726,,,,,,16.4489126845578,,,0.241434754454618,110.69,,
13:17:52.575,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:52.646,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:52.681,,10.968,0.00520426402059454,2.33291191840294,9.14,,3.06625663964216,11.9958027925726,,,,,,16.4497688881137,,,0.247202540978241,110.69,,
13:17:52.718,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:52.789,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:52.824,,10.968,0.00532595148159538,2.33303360586395,9.14,,3.06625663964216,11.9958027925726,,,,,,16.4506269276283,,,0.25298269537578,110.69,,
13:17:52.859,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:52.919,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:52.954,,10.968,0.00543690253014631,2.3331445569125,9.14,,3.06625663964216,11.9958027925726,,,,,,16.4514092628259,,,0.25825287018195,110.69,,
13:17:52.991,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:53.052,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:53.078,,10.968,0.00554208901621471,2.33324974339857,9.14,,3.06625663964216,11.9958027925726,,,,,,16.4521509510878,,,0.263249228270199,110.69,,
13:17:53.103,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:53.174,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:53.210,,10.656,0.00565127470254403,2.33335892908489,8.88,,2.979032708974,11.6545655140093,,,,,,16.4529208384084,,,0.268435548370842,110.69,,
13:17:53.246,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:53.318,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:53.354,,10.656,0.00577045545736651,2.33347810983972,8.88,,2.979032708974,11.6545655140093,,,,,,16.4537612027004,,,0.274096634224909,110.69,,
13:17:53.390,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:53.451,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:53.487,,10.656,0.00588057879424098,2.33358823317659,8.88,,2.979032708974,11.6545655140093,,,,,,16.4545377015586,,,0.279327492726447,110.69,,
13:17:53.523,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:53.595,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:53.630,,10.656,0.00599942184260554,2.33370707622496,8.88,,2.979032708974,11.6545655140093,,,,,,16.4553756846235,,,0.284972537523763,110.69,,
13:17:53.666,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:53.738,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:53.773,,10.656,0.00611783632401454,2.33382549070636,8.88,,2.979032708974,11.6545655140093,,,,,,16.456210645788,,,0.290597225390691,110.69,,
13:17:53.810,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:53.881,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:53.917,,10.656,0.0062362861400615,2.33394394052241,8.88,,2.979032708974,11.6545655140093,,,,,,16.4570458561033,,,0.296223591652921,110.69,,
13:17:53.942,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:53.992,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:54.028,,10.656,0.00632837987447582,2.33403603425683,8.88,,2.979032708974,11.6545655140093,,,,,,16.4576952250894,,,0.300598044037601,110.69,,
13:17:54.053,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:54.114,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:54.139,,10.656,0.00642032614677104,2.33412798052912,8.88,,2.979032708974,11.6545655140093,,,,,,16.4583435542944,,,0.304965491971624,110.69,,
13:17:54.165,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:54.215,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:54.250,,11.496,0.00651976531478893,2.33422741969714,9.58,,3.21386636846519,12.5732812639875,,,,,,16.4590447172142,,,0.309688852452474,110.69,,
13:17:54.287,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:54.358,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:54.394,,11.496,0.00664767630351319,2.33435533068586,9.58,,3.21386636846519,12.5732812639875,,,,,,16.4599466399084,,,0.315764624416876,110.69,,
13:17:54.419,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:54.490,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:54.526,,11.496,0.00676573741673656,2.33447339179909,9.58,,3.21386636846519,12.5732812639875,,,,,,16.4607791094122,,,0.321372527294986,110.69,,
13:17:54.563,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:54.614,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:54.650,,11.496,0.00687676632252353,2.33458442070487,9.58,,3.21386636846519,12.5732812639875,,,,,,16.4615619935947,,,0.326646400319868,110.69,,
13:17:54.687,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:54.758,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:54.794,,11.496,0.00700479024294101,2.33471244462529,9.58,,3.21386636846519,12.5732812639875,,,,,,16.46246471259,,,0.332727536539698,110.69,,
13:17:54.829,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:54.902,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:54.938,,11.496,0.00713322821647563,2.33484088259883,9.58,,3.21386636846519,12.5732812639875,,,,,,16.463370351146,,,0.338828340282593,110.69,,
13:17:54.973,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:55.045,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:55.081,,11.496,0.00726107135690989,2.33496872573926,9.58,,3.21386636846519,12.5732812639875,,,,,,16.46427179543,,,0.34490088945322,110.69,,
13:17:55.116,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:55.187,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:55.213,,11.748,0.00738146700885286,2.3350891213912,9.79,,3.28431646631255,12.848895988981,,,,,,16.4651207261736,,,0.350619682920511,110.69,,
13:17:55.238,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:55.298,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:55.334,,11.748,0.00749172406709533,2.33519937844945,9.79,,3.28431646631255,12.848895988981,,,,,,16.4658981679245,,,0.355856893187028,110.69,,
13:17:55.369,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:55.430,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:55.465,,11.748,0.00761167624508434,2.33531933062743,9.79,,3.28431646631255,12.848895988981,,,,,,16.4667439716558,,,0.361554621641506,110.69,,
13:17:55.501,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:55.572,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:55.608,,11.748,0.00774194135923959,2.33544959574159,9.79,,3.28431646631255,12.848895988981,,,,,,16.4676624936991,,,0.36774221456388,110.69,,
13:17:55.644,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:55.694,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:55.730,,11.748,0.00785320433063088,2.33556085871298,9.79,,3.28431646631255,12.848895988981,,,,,,16.468447028319,,,0.373027205704967,110.69,,
13:17:55.756,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:55.816,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:55.840,,11.748,0.00795411294697605,2.33566176732933,9.79,,3.28431646631255,12.848895988981,,,,,,16.4691585525753,,,0.377820364981363,110.69,,
13:17:55.866,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:55.927,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:55.963,,11.748,0.00806583508405554,2.33577348946641,9.79,,3.28431646631255,12.848895988981,,,,,,16.4699463248525,,,0.383127166492638,110.69,,
13:17:55.989,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:56.050,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:56.088,,11.748,0.00817968454589507,2.33588733892825,9.79,,3.28431646631255,12.848895988981,,,,,,16.4707490972678,,,0.388535015930016,110.69,,
13:17:56.123,-1,,,,,,,,9.41176470588235,,,,,,,,,,,
13:17:56.186,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:56.221,,11.244,0.00829607293868233,2.33600372732103,9.37,,3.14341627061784,12.297666538994,,,,,,16.471569772128,,,0.39406346458741,110.69,,
13:17:56.257,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:56.316,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:56.350,,11.244,0.0084088442198304,2.33611649860218,9.37,,3.14341627061784,12.297666538994,,,,,,16.4723649421032,,,0.399420100441944,110.69,,
13:17:56.385,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:56.477,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:56.523,,11.244,0.00855996421899171,2.33626761860134,9.37,,3.14341627061784,12.297666538994,,,,,,16.4734305155785,,,0.406598300402106,110.69,,
13:17:56.549,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:56.609,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:56.645,,11.244,0.00866611581474234,2.33637377019709,9.37,,3.14341627061784,12.297666538994,,,,,,16.4741790089972,,,0.411640501200261,110.69,,
13:17:56.691,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:56.762,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:56.798,,11.244,0.00879985813558849,2.33650751251794,9.37,,3.14341627061784,12.297666538994,,,,,,16.4751220494313,,,0.417993261440453,110.69,,
13:17:56.834,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:56.904,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:56.940,,11.244,0.00892349865166341,2.33663115303401,9.37,,3.14341627061784,12.297666538994,,,,,,16.475993860278,,,0.423866185954012,110.69,,
13:17:56.975,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:57.047,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:57.072,,11.244,0.00903886028245271,2.3367465146648,9.37,,3.14341627061784,12.297666538994,,,,,,16.4768072952602,,,0.429345863416504,110.69,,
13:17:57.097,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:57.158,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:57.194,,10.764,0.00914109705069426,2.33684875143304,8.97,,3.00922560805144,11.7726861104351,,,,,,16.4775281845472,,,0.434202109907977,110.69,,
13:17:57.230,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:57.280,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:57.306,,10.764,0.00923481821200262,2.33694247259435,8.97,,3.00922560805144,11.7726861104351,,,,,,16.4781890288043,,,0.438653865070124,110.69,,
13:17:57.332,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:57.403,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:57.430,,10.764,0.00933812233584942,2.3370457767182,8.97,,3.00922560805144,11.7726861104351,,,,,,16.4789174442018,,,0.443560810952847,110.69,,
13:17:57.456,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:57.528,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:57.564,,10.764,0.0094506510736185,2.33715830545597,8.97,,3.00922560805144,11.7726861104351,,,,,,16.4797109039612,,,0.448905925996879,110.69,,
13:17:57.601,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:57.676,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:57.722,,10.764,0.00958231765035878,2.33728997203271,8.97,,3.00922560805144,11.7726861104351,,,,,,16.4806393079617,,,0.455160088392042,110.69,,
13:17:57.758,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:57.829,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:57.864,,10.764,0.00970149134339764,2.33740914572575,8.97,,3.00922560805144,11.7726861104351,,,,,,16.4814796224599,,,0.460820838811388,110.69,,
13:17:57.900,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:57.972,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:58.007,,10.764,0.00982054583766658,2.33752820022002,8.97,,3.00922560805144,11.7726861104351,,,,,,16.4823190964667,,,0.466475927289163,110.69,,
13:17:58.043,-1,,,,,,,,9.01960784313725,,,,,,,,,,,
13:17:58.115,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:58.150,,10.764,0.00994014525253938,2.33764779963489,8.97,,3.00922560805144,11.7726861104351,,,,,,16.4831624128038,,,0.472156899495621,110.69,,
13:17:58.187,-1,,,,,,,,8.62745098039216,,,,,,,,,,,
13:17:58.259,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:58.296,,10.452,0.0100589568439102,2.33776661122626,8.71,,2.92200167738328,11.4314488318717,,,,,,16.48400017406,,,0.477800450085733,110.69,,
13:17:58.333,-1,,,,,,,,8.62745098039216,,,,,,,,,,,
13:17:58.406,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:17:58.442,,10.452,0.0101770886640574,2.33788474304641,8.71,,2.92200167738328,11.4314488318717,,,,,,16.4848331421307,,,0.483411711542727,110.69,,
13:17:58.478,-1,,,,,,,,8.62745098039216,,,,,,,,,,,
