time,"Fuel economizer (based on fuel system status and throttle position) ()","Power from MAF (hp)","Использовано топлива (L)","Использовано топлива (общий) (L)","Массовый расход воздуха (g/sec)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Обороты двигателя (rpm)","Положение дроссельной заслонки (%)","Пройденный путь (km)","Пройденный путь (общий) (km)","Скорость автомобиля (km/h)","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Стоимость топлива (₽)","Стоимость топлива (общий) (₽)","Температура охлаждающей жидкости (℃)","Ускорение (g)",
09:04:04.439,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:04.475,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:04.512,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:04.584,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:04.620,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:04.646,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:04.719,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:04.754,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:04.790,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:04.864,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:04.900,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:04.936,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:05.008,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:05.045,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:05.082,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:05.145,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:05.181,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:05.218,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:05.290,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:05.348,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:05.384,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:05.489,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:05.536,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:05.572,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:05.634,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:05.670,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:05.842,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:05.910,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:05.945,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:05.981,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:06.053,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:06.090,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:06.126,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:06.195,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:06.230,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:06.266,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:06.392,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:06.428,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:06.452,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:06.519,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:06.554,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:06.590,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:06.662,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:06.719,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:06.755,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:06.824,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:06.859,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:06.895,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:06.969,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:07.004,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:07.038,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:07.108,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:07.144,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:07.187,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:07.272,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:07.309,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:07.395,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:07.474,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:07.508,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:07.542,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:07.593,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:07.616,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:07.640,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:07.690,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:07.714,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:07.749,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:07.822,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:07.859,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:07.894,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:07.995,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:08.031,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:08.152,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:08.222,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:08.257,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:08.293,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:08.427,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:08.463,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:08.498,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:08.568,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:08.603,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:08.639,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:08.699,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:08.734,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:09.017,,,,,,,,,,,,,,,,,,,,-15,,
09:04:09.075,,,,,,,,,0,,,,,,,,,,,,,
09:04:09.136,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:09.192,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:09.258,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:09.384,,,,,,,,,,,,,,,,,,,,-15,,
09:04:09.517,,,,,,,,,0,,,,,,,,,,,,,
09:04:09.553,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:09.589,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:09.628,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:09.704,,,,,,,,,,,,,,,,,,,,-15,,
09:04:09.745,,,,,,,,,0,,,,,,,,,,,,,
09:04:09.782,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:09.818,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:09.854,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:09.928,,,,,,,,,,,,,,,,,,,,-15,,
09:04:09.964,,,,,,,,,0,,,,,,,,,,,,,
09:04:10.001,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:10.037,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:10.073,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:10.332,,,,,,,,,,,,,,,,,,,,-15,,
09:04:10.422,,,,,,,,,0,,,,,,,,,,,,,
09:04:10.468,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:10.547,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:10.585,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:10.645,,,,,,,,,,,,,,,,,,,,-15,,
09:04:10.682,,,,,,,,,0,,,,,,,,,,,,,
09:04:10.717,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:10.753,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:10.789,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:10.882,,,,,,,,,,,,,,,,,,,,-15,,
09:04:10.939,,,,,,,,,0,,,,,,,,,,,,,
09:04:10.987,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:11.034,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:11.094,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:11.200,,,,,,,,,,,,,,,,,,,,-15,,
09:04:11.258,,,,,,,,,0,,,,,,,,,,,,,
09:04:11.329,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:11.413,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:11.472,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:11.591,,,,,,,,,,,,,,,,,,,,-15,,
09:04:11.643,,,,,,,,,160,,,,,,,,,,,,,
09:04:11.693,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:11.757,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:11.826,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:11.940,,,,,,,,,,,,,,,,,,,,-15,,
09:04:11.999,,,,,,,,,160,,,,,,,,,,,,,
09:04:12.047,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:12.105,,0,0,1.90520123586609,0,,0,0,,,,,,,17.4803863064218,,,0,90.5,,,
09:04:12.164,-1,,,,,,,,,7.45098039215686,,,,,,,,,,,,
09:04:12.261,,,,,,,,,,,,,,,,,,,,-15,,
09:04:12.321,,,,,,,,,160,,,,,,,,,,,,,
09:04:12.456,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:12.482,,13.572,0.000396793712049203,1.90559802957814,11.31,,3.79424098406486,14.8438216175051,,,,,,,17.4840269230874,,,0.0188477013223372,90.5,,,
09:04:12.508,-1,,,,,,,,,9.80392156862745,,,,,,,,,,,,
09:04:12.557,,,,,,,,,,,,,,,,,,,,-15,,
09:04:12.593,,,,,,,,,1234,,,,,,,,,,,,,
09:04:12.618,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:12.653,,13.572,0.000577072224210232,1.9057783080903,11.31,,3.79424098406486,14.8438216175051,,,,,,,17.4856809940464,,,0.027410930649986,90.5,,,
09:04:12.679,-1,,,,,,,,,9.80392156862745,,,,,,,,,,,,
09:04:12.748,,,,,,,,,,,,,,,,,,,,-15,,
09:04:12.783,,,,,,,,,1234,,,,,,,,,,,,,
09:04:12.818,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:12.853,,13.572,0.00078859978892927,1.90598983565502,11.31,,3.79424098406486,14.8438216175051,,,,,,,17.4876217777684,,,0.0374584899741403,90.5,,,
09:04:12.892,-1,,,,,,,,,9.80392156862745,,,,,,,,,,,,
09:04:12.960,,,,,,,,,,,,,,,,,,,,-15,,
09:04:12.995,,,,,,,,,1234,,,,,,,,,,,,,
09:04:13.031,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:13.069,,13.572,0.001015320126922,1.90621655599301,11.31,,3.79424098406486,14.8438216175051,,,,,,,17.4897019565008,,,0.0482277060287951,90.5,,,
09:04:13.114,-1,,,,,,,,,9.80392156862745,,,,,,,,,,,,
09:04:13.182,,,,,,,,,,,,,,,,,,,,-15,,
09:04:13.218,,,,,,,,,1234,,,,,,,,,,,,,
09:04:13.253,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:13.288,,13.572,0.00124675776041375,1.9064479936265,11.31,,3.79424098406486,14.8438216175051,,,,,,,17.4918254168277,,,0.0592209936196533,90.5,,,
09:04:13.314,-1,,,,,,,,,9.80392156862745,,,,,,,,,,,,
09:04:13.447,,,,,,,,,,,,,,,,,,,,-15,,
09:04:13.483,,,,,,,,,1469,,,,,,,,,,,,,
09:04:13.521,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:13.557,,11.64,0.00148992377103718,1.90669115963713,9.7,,3.25412356723511,12.7307753925552,,,,,,,17.4940564860304,,,0.0707713791242661,90.5,,,
09:04:13.594,-1,,,,,,,,,9.41176470588235,,,,,,,,,,,,
09:04:13.665,,,,,,,,,,,,,,,,,,,,-15,,
09:04:13.700,,,,,,,,,1469,,,,,,,,,,,,,
09:04:13.736,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:13.771,,11.64,0.00168311638682322,1.90688435225291,9.7,,3.25412356723511,12.7307753925552,,,,,,,17.4958290450084,,,0.0799480283741031,90.5,,,
09:04:13.808,-1,,,,,,,,,9.41176470588235,,,,,,,,,,,,
09:04:13.877,,,,,,,,,,,,,,,,,,,,-15,,
09:04:13.912,,,,,,,,,1469,,,,,,,,,,,,,
09:04:13.948,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:13.984,,11.64,0.00187615569723232,1.90707739156332,9.7,,3.25412356723511,12.7307753925552,,,,,,,17.4976001973963,,,0.0891173956185351,90.5,,,
09:04:14.022,-1,,,,,,,,,9.41176470588235,,,,,,,,,,,,
09:04:14.093,,,,,,,,,,,,,,,,,,,,-15,,
09:04:14.128,,,,,,,,,1469,,,,,,,,,,,,,
09:04:14.164,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:14.199,,11.64,0.00207006729354207,1.90727130315963,9.7,,3.25412356723511,12.7307753925552,,,,,,,17.4993793530828,,,0.0983281964432485,90.5,,,
09:04:14.234,-1,,,,,,,,,9.41176470588235,,,,,,,,,,,,
09:04:14.307,,,,,,,,,,,,,,,,,,,,-15,,
09:04:14.385,,,,,,,,,1469,,,,,,,,,,,,,
09:04:14.420,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:14.509,,11.184,0.00233973047647004,1.90754096634256,9.32,,3.12664243779704,12.2320439854242,,,,,,,17.5018535361358,,,0.111137197632327,90.5,,,
09:04:14.544,-1,,,,,,,,,9.01960784313725,,,,,,,,,,,,
09:04:14.614,,,,,,,,,,,,,,,,,,,,-15,,
09:04:14.649,,,,,,,,,1465,,,,,,,,,,,,,
09:04:14.685,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:14.721,,11.184,0.00252347352520734,1.9077247093913,9.32,,3.12664243779704,12.2320439854242,,,,,,,17.5035393945178,,,0.119864992447349,90.5,,,
09:04:14.756,-1,,,,,,,,,9.01960784313725,,,,,,,,,,,,
09:04:14.825,,,,,,,,,,,,,,,,,,,,-15,,
09:04:14.860,,,,,,,,,1465,,,,,,,,,,,,,
09:04:14.895,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:14.931,,11.184,0.00270592509691548,1.907907160963,9.32,,3.12664243779704,12.2320439854242,,,,,,,17.5052134034864,,,0.128531442103485,90.5,,,
09:04:14.966,-1,,,,,,,,,9.01960784313725,,,,,,,,,,,,
09:04:15.036,,,,,,,,,,,,,,,,,,,,-15,,
09:04:15.060,,,,,,,,,1465,,,,,,,,,,,,,
09:04:15.096,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:15.132,,11.184,0.00288072672994129,1.90808196259603,9.32,,3.12664243779704,12.2320439854242,,,,,,,17.5068172236051,,,0.136834519672211,90.5,,,
09:04:15.169,-1,,,,,,,,,9.01960784313725,,,,,,,,,,,,
09:04:15.228,,,,,,,,,,,,,,,,,,,,-15,,
09:04:15.264,,,,,,,,,1465,,,,,,,,,,,,,
09:04:15.300,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:15.369,,11.184,0.00308630894185071,1.90828754480794,9.32,,3.12664243779704,12.2320439854242,,,,,,,17.5087034582003,,,0.146599674737909,90.5,,,
09:04:15.427,-1,,,,,,,,,9.01960784313725,,,,,,,,,,,,
09:04:15.486,,,,,,,,,,,,,,,,,,,,-15,,
09:04:15.522,,,,,,,,,1450,,,,,,,,,,,,,
09:04:15.558,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:15.593,,10.932,0.0032767628684186,1.90847799873451,9.11,,3.05619233994968,11.9564292604307,,,,,,,17.5104508894675,,,0.155646236249884,90.5,,,
09:04:15.629,-1,,,,,,,,,9.01960784313725,,,,,,,,,,,,
09:04:15.699,,,,,,,,,,,,,,,,,,,,-15,,
09:04:15.733,,,,,,,,,1450,,,,,,,,,,,,,
09:04:15.768,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:15.803,,10.932,0.00345500620296338,1.90865624206905,9.11,,3.05619233994968,11.9564292604307,,,,,,,17.5120862874957,,,0.16411279464076,90.5,,,
09:04:15.838,-1,,,,,,,,,9.01960784313725,,,,,,,,,,,,
09:04:15.899,,,,,,,,,,,,,,,,,,,,-15,,
09:04:15.935,,,,,,,,,1450,,,,,,,,,,,,,
09:04:15.970,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:16.004,,10.932,0.00362525937731805,1.90882649524341,9.11,,3.05619233994968,11.9564292604307,,,,,,,17.5136483751123,,,0.172199820422607,90.5,,,
09:04:16.039,-1,,,,,,,,,9.01960784313725,,,,,,,,,,,,
09:04:16.108,,,,,,,,,,,,,,,,,,,,-15,,
09:04:16.144,,,,,,,,,1450,,,,,,,,,,,,,
09:04:16.180,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:16.217,,10.932,0.00380611227564999,1.90900734814174,9.11,,3.05619233994968,11.9564292604307,,,,,,,17.5153077161141,,,0.180790333093374,90.5,,,
09:04:16.253,-1,,,,,,,,,9.01960784313725,,,,,,,,,,,,
09:04:16.343,,,,,,,,,,,,,,,,,,,,-15,,
09:04:16.400,,,,,,,,,1450,,,,,,,,,,,,,
09:04:16.435,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:16.478,,10.392,0.00401655616680645,1.90921779203289,8.66,,2.90522784456248,11.3658262783019,,,,,,,17.5172385570374,,,0.190786417923306,90.5,,,
09:04:16.503,-1,,,,,,,,,8.62745098039216,,,,,,,,,,,,
09:04:16.573,,,,,,,,,,,,,,,,,,,,-15,,
09:04:16.619,,,,,,,,,1454,,,,,,,,,,,,,
09:04:16.668,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:16.707,,10.392,0.00420198112347405,1.90940321698956,8.66,,2.90522784456248,11.3658262783019,,,,,,,17.5189398470704,,,0.199594103365017,90.5,,,
09:04:16.743,-1,,,,,,,,,8.62745098039216,,,,,,,,,,,,
09:04:16.816,,,,,,,,,,,,,,,,,,,,-15,,
09:04:16.850,,,,,,,,,1454,,,,,,,,,,,,,
09:04:16.886,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:16.952,,10.392,0.00439916095480384,1.90960039682089,8.66,,2.90522784456248,11.3658262783019,,,,,,,17.5207489890962,,,0.208960145353182,90.5,,,
09:04:17.003,-1,,,,,,,,,8.62745098039216,,,,,,,,,,,,
09:04:17.060,,,,,,,,,,,,,,,,,,,,-15,,
09:04:17.106,,,,,,,,,1454,,,,,,,,,,,,,
09:04:17.142,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:17.177,,10.392,0.00458066853452614,1.90978190440061,8.66,,2.90522784456248,11.3658262783019,,,,,,,17.5224143368565,,,0.217581755389992,90.5,,,
09:04:17.214,-1,,,,,,,,,8.62745098039216,,,,,,,,,,,,
09:04:17.286,,,,,,,,,,,,,,,,,,,,-15,,
09:04:17.333,,,,,,,,,1454,,,,,,,,,,,,,
09:04:17.412,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:17.447,,10.392,0.0047984834729289,1.90999971933902,8.66,,2.90522784456248,11.3658262783019,,,,,,,17.5244128077765,,,0.227927964964123,90.5,,,
09:04:17.481,-1,,,,,,,,,8.23529411764706,,,,,,,,,,,,
09:04:17.549,,,,,,,,,,,,,,,,,,,,-15,,
09:04:17.583,,,,,,,,,1451,,,,,,,,,,,,,
09:04:17.627,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:17.662,,10.032,0.00496628770515329,1.91016752357124,8.36,,2.80458484763769,10.9720909568826,,,,,,,17.525952426137,,,0.235898665994781,90.72,,,
09:04:17.699,-1,,,,,,,,,8.23529411764706,,,,,,,,,,,,
09:04:17.769,,,,,,,,,,,,,,,,,,,,-15,,
09:04:17.804,,,,,,,,,1451,,,,,,,,,,,,,
09:04:17.842,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:17.876,,10.032,0.0051328897832448,1.91033412564933,8.36,,2.80458484763769,10.9720909568826,,,,,,,17.5274810146292,,,0.243812264704128,90.72,,,
09:04:17.910,-1,,,,,,,,,8.23529411764706,,,,,,,,,,,,
09:04:17.978,,,,,,,,,,,,,,,,,,,,-15,,
09:04:18.012,,,,,,,,,1451,,,,,,,,,,,,,
09:04:18.046,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:18.080,,10.032,0.0052919118475445,1.91049314771363,8.36,,2.80458484763769,10.9720909568826,,,,,,,17.5289400558385,,,0.251365812758364,90.72,,,
09:04:18.114,-1,,,,,,,,,8.23529411764706,,,,,,,,,,,,
09:04:18.193,,,,,,,,,,,,,,,,,,,,-15,,
09:04:18.238,,,,,,,,,1451,,,,,,,,,,,,,
09:04:18.274,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:18.300,,10.032,0.00546317218525766,1.91066440805135,8.36,,2.80458484763769,10.9720909568826,,,,,,,17.5305113842661,,,0.259500678799739,90.72,,,
09:04:18.325,-1,,,,,,,,,8.23529411764706,,,,,,,,,,,,
09:04:18.397,,,,,,,,,,,,,,,,,,,,-15,,
09:04:18.433,,,,,,,,,1451,,,,,,,,,,,,,
09:04:18.469,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:18.504,,9.624,0.00561581608070077,1.91081705194679,8.02,,2.69052278445625,10.5258575926075,,,,,,,17.5319119052239,,,0.266751263833287,90.72,,,
09:04:18.530,-1,,,,,,,,,8.23529411764706,,,,,,,,,,,,
09:04:18.592,,,,,,,,,,,,,,,,,,,,-15,,
09:04:18.627,,,,,,,,,1444,,,,,,,,,,,,,
09:04:18.663,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:18.699,,9.624,0.00576131237815674,1.91096254824425,8.02,,2.69052278445625,10.5258575926075,,,,,,,17.5332468463513,,,0.273662337962445,90.72,,,
09:04:18.735,-1,,,,,,,,,8.23529411764706,,,,,,,,,,,,
09:04:18.786,,,,,,,,,,,,,,,,,,,,-15,,
09:04:18.822,,,,,,,,,1444,,,,,,,,,,,,,
09:04:18.848,,,,,,,,,,,0,10.8990797026389,0,,,,0,,,,0,
09:04:18.884,,9.624,0.0058993568243407,1.91110059269043,8.02,,2.69052278445625,10.5258575926075,,,,,,,17.534513416098,,,0.280219449156183,90.72,,,
09:04:18.920,-1,,,,,,,,,8.23529411764706,,,,,,,,,,,,
09:04:18.991,,,,,,,,,,,,,,,,,,,,-15,,
09:04:19.028,,,,,,,,,1444,,,,,,,,,,,,,
